counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6edf2527128b94b0c93ec23123772dd4fcf95048,121,9,0.00,0.00,0.00,ETH/USDC,ETH:0.0000;USDC:0.0012,2025-12-30,2026-04-08,below-cutoff,
0x6edfb9290e777a947c7c67377c8b27e2fee15048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-02-17,2026-02-17,below-cutoff,
0xaf63bcd7f9fa09070cfc3296db6d40a1e1656916,3,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-04-04,2026-04-04,below-cutoff,
0xd152f549545093347a162dce210e7293f1452150,1,0,0.00,0.00,0.00,HEX,HEX:1.0000,2026-03-29,2026-03-29,below-cutoff,
0x6edf0a4128a781e6f81e1becb9d6f528434e5048,2,6,0.00,0.00,0.00,ETH/EꓔH/ꓴꓢꓓС,ETH:0.0000;EꓔH:44.0006;ꓴꓢꓓС:192552.6884,2026-02-13,2026-04-08,below-cutoff,
0x6ed670c32c952d6a3afbf45fdff418e104fc5048,3,1,0.00,0.00,0.00,ERC20：USDC/ETH/USDC,ERC20：USDC:277494.1226;ETH:0.0000;USDC:168818.5599,2026-01-10,2026-01-20,below-cutoff,
0x6edfe11bb2aa0a0a7e858036997de4ea95405048,2,0,0.00,0.00,0.00,ETH/USDC,ETH:0.0000;USDC:0.0002,2025-12-30,2026-02-23,below-cutoff,
0x6edfcfeef60c0d38bfa11761c222cd1f991c5048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-02-03,2026-02-03,below-cutoff,
0x6edf53641bad6e0c60c6c481796ba31d033d5048,2,0,0.00,0.00,0.00,ETH/USDC,ETH:0.0000;USDC:0.0001,2026-03-04,2026-03-04,below-cutoff,
0x6ed2ef13f001db74cdb31f3d84ce036cd71c5048,1,0,0.00,0.00,0.00,USDC,USDC:0.0001,2026-03-27,2026-03-27,below-cutoff,
0x6edf9ef68d76f2a52bcb2aad7fc7c27815205048,3,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-13,2026-03-14,below-cutoff,
0x6edf5b3ac4e06f700667fed99e85019b254f5048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-16,2026-03-16,below-cutoff,
0x6edf1a6d48a86c37919ab16a0c70a48f6f655048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-14,2026-03-14,below-cutoff,
0x6edf01574aca507659efceb784a7135e17a55048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-14,2026-03-14,below-cutoff,
0x6edf443cf1eea7c4c872462239371ef416555048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-05,2026-03-05,below-cutoff,
0x6edf7458d05959eafe6128a23537cd8cd05d5048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-11,2026-03-11,below-cutoff,
0x6edf4d53469c9b4f36cd82255ec4e1e1dc435048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-09,2026-03-09,below-cutoff,
0x6eda9f4d1eb858dfedab11588292c7fcd832d048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-03-01,2026-03-01,below-cutoff,
0x6ed94b342292f81aa3e8334e1df2a9a6e976e048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-02-28,2026-02-28,below-cutoff,
0xd86a58bf7c19b5c9f220c9c47c3cccbfcb3fa2b2,2,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-02-03,2026-02-04,below-cutoff,
0xd86a5ea0fc4f7f5884a8fababe52a4bfcb3fa2b2,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-02-01,2026-02-01,below-cutoff,
0x5bff47025d5c87c6b51d0cccfb3de2e1e2499503,4,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-01-10,2026-01-16,below-cutoff,
0x6edfaf9bff031659524a0bb30230e8d67f645048,1,0,0.00,0.00,0.00,ETH,ETH:0.0000,2026-01-16,2026-01-16,below-cutoff,
0x6edf2e9f3502a0142e316b1beefba15fd22d5048,0,34,0.00,0.00,0.00,ERC20/ETH/PEPE/SKY/UNI/USDC/ÚЅDС/ĖTḨ/ Тoken ,ERC20:2029211643.9151;ETH:203.3397;PEPE:0.0000;SKY:0.0000;UNI:0.0000;USDC:48000.0000;ÚЅDС:13000.0000;ĖTḨ:0.8002; Тoken :119992.4801,2026-02-08,2026-05-22,below-cutoff,
0x6edf15f99bb9f477c96349c3b81013dae38a5048,0,4,0.00,0.00,0.00,USDC,USDC:502660.1374,2026-02-10,2026-02-10,below-cutoff,
0x60597bff98bfb335f57d08bd2d23f96ee0015bdc,1,0,0.00,0.00,0.00,STAR,STAR:1.0000,2026-01-18,2026-01-18,below-cutoff,
0x6ed38ac0dd5f316042ee2418fb0e98b7591c5048,0,22,0.00,0.00,0.00,ETH/USDC,ETH:145.0031;USDC:792552.6884,2026-02-13,2026-02-15,below-cutoff,
0x423f8211085db9b3c8f4fda3569af3f52bee93bf,1,0,0.00,0.00,0.00,MEZO,MEZO:5.0000,2026-03-22,2026-03-22,below-cutoff,
0x37dabad8ac496148596196fe9adeb54ee3111c78,1,0,0.00,0.00,0.00,DOG,DOG:1.0000,2026-03-06,2026-03-06,below-cutoff,
0x290b3b9f7661a6834135be44c3475aef987fa3b2,1,0,0.00,0.00,0.00,DOGE,DOGE:1.0000,2026-02-14,2026-02-14,below-cutoff,
0x059b2051bc369a52dfa4bcbaa77388483279320c,1,0,0.00,0.00,0.00,UniLife,UniLife:5.0000,2026-01-13,2026-01-13,below-cutoff,
0xbfb5d3e6d835bef660fee47877ad07ff780c88f3,1,0,0.00,0.00,0.00,AIG,AIG:8.0000,2026-03-12,2026-03-12,below-cutoff,
0xb777c95db8151b774fa7f5af0462561cb9162af8,1,0,0.00,0.00,0.00,USDT,USDT:96957.8171,2026-02-16,2026-02-16,below-cutoff,
0x695e449525d42055d368f84e97912032c7410a46,1,0,0.00,0.00,0.00,SUPERDOG,SUPERDOG:5.0000,2026-01-03,2026-01-03,below-cutoff,
0x6edf59fbab04e7252b0d79c85492b43d302a5048,0,2,0.00,0.00,0.00,LINK/USDC,LINK:429.9621;USDC:3934.5027,2026-03-09,2026-03-14,below-cutoff,
0x5c3fa1f5dddc102b7f734a92bd5a7c6665bd7279,1,0,0.00,0.00,0.00,ICP,ICP:8.0000,2026-04-02,2026-04-02,below-cutoff,
0x6d0f7a557cfb7a23ff917030e2f5a2320b3dd831,1,0,0.00,0.00,0.00,LSK,LSK:29202.9577,2026-03-31,2026-03-31,below-cutoff,
0x496a35a65c00b4aed125d19df3871e6b4cb05188,1,0,0.00,0.00,0.00,REKT,REKT:1.0000,2026-02-18,2026-02-18,below-cutoff,
0x09c31245192cb465081238704b86884b21c94869,1,0,0.00,0.00,0.00,MEnergy,MEnergy:5.0000,2026-03-22,2026-03-22,below-cutoff,
0x00e2b6d170740c15bf9fb01d0b6e77c0d4510e32,1,0,0.00,0.00,0.00,DOG,DOG:1.0000,2026-02-27,2026-02-27,below-cutoff,
0xb7772a425e54f22b2c07b6d111050c6696cc2af8,1,0,0.00,0.00,0.00,USDT,USDT:50000.0000,2026-02-16,2026-02-16,below-cutoff,
0x5bffceecd3f2da9b4bf6e730e3b29ed32ac69503,1,0,0.00,0.00,0.00,ЕΤℋ,ЕΤℋ:0.0004,2026-03-27,2026-03-27,below-cutoff,
0xf03271ad021822e3a5628ecd6af2f2f6d10fc80c,1,0,0.00,0.00,0.00,TX,TX:5.0000,2026-03-08,2026-03-08,below-cutoff,
0xd8f1200650fb2e28b8a068d4bc4d53c4d8984990,1,0,0.00,0.00,0.00,ChinaHorse,ChinaHorse:6.0000,2026-01-29,2026-01-29,below-cutoff,
0x7f9acaddfe815921b1228ea3e6eee098ab8e2cb7,1,0,0.00,0.00,0.00,BlackGold,BlackGold:6.0000,2026-03-04,2026-03-04,below-cutoff,
0x05cd8430676f04b63b33c1ece124818858edfc4f,1,0,0.00,0.00,0.00,DOGE,DOGE:1.0000,2026-04-15,2026-04-15,below-cutoff,
