counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0xb0eb5be65577533af5b18e9f34193c23214f8e7c,0,4,0.0,0.0,0.0,ZND,,2025-03-06,2025-05-09,deferred-above-cutoff,
0x39c83c07eddf0cc080124b810973fad611d2f8ca,0,1,0.0,0.0,0.0,USDC,,2025-02-26,2025-02-26,below-cutoff,
0x896013fa3fb323bcf18fc7895b32a23670bd0b0d,1,0,0.0,0.0,0.0,ETH,,2025-04-07,2025-04-07,below-cutoff,
0xfa6d07fb903fe51f1a3a6357791f1de49deeb2e3,1,0,0.0,0.0,0.0,INX,,2025-09-03,2025-09-03,below-cutoff,
0xd0899ccda2da36100c522dd7d2d277a0aad52f21,0,4,0.0,0.0,0.0,"USDC, USDC      ",,2025-08-28,2025-09-17,below-cutoff,
0x4b90da31289357825f30af9180845068f8ad736c,7,6,0.0,0.0,0.0,USDT,,2025-05-03,2025-12-02,below-cutoff,
0x4b9070be6c0ab9abd95edd3a265c4babe963736c,0,10,0.0,0.0,0.0,USDT,,2025-09-01,2025-09-03,below-cutoff,
0x4b90c6362ea8254d0e0336addede29bcdb57736c,2,0,0.0,0.0,0.0,USDT,,2025-12-02,2025-12-02,below-cutoff,
0xd152f549545093347a162dce210e7293f1452150,1,0,0.0,0.0,0.0,HEX,,2026-03-29,2026-03-29,below-cutoff,
0xfe62071f3f577bae07dd9dce64e0c53199effd5b,0,1,0.0,0.0,0.0,USDT,,2025-05-12,2025-05-12,below-cutoff,
0x39c878a6c9feccead1035ca20558b7ecd3c0f8ca,0,314,0.0,0.0,0.0," USDT      ,USDT,ꓴꓢꓓꓔ",,2025-07-08,2025-10-01,below-cutoff,
0x8960342ee136bfdb696ab358d886a3491f980b0d,0,1,0.0,0.0,0.0,ꓴꓢꓓС,,2025-10-04,2025-10-04,below-cutoff,
0x39c8c74ecce9b8c0a4ff31e880207798a7fdf8ca,0,5,0.0,0.0,0.0,USDT,,2025-06-25,2025-08-01,below-cutoff,
0xe1eb9799ae1d9d60f6c0456486a355fc2a02241c,0,1,0.0,0.0,0.0,USDС,,2025-01-25,2025-01-25,below-cutoff,
0x8960cd38872626046b21402f52b38301c2310b0d,1,2,0.0,0.0,0.0,USDC,,2025-10-04,2025-10-04,below-cutoff,
0x42795483ce1ec41c913f14280c9fe71fab5b68d7,0,2,0.0,0.0,0.0,"USDC,ꓴꓢꓓС",,2025-09-28,2025-09-28,below-cutoff,
0xd5437ae33b3438c3d65c1f70038bd3f343d2fc71,0,1,0.0,0.0,0.0,ZND,,2025-12-12,2025-12-12,below-cutoff,
0x0b8be5f247717fba237def84021770b81aa2404d,0,1,0.0,0.0,0.0,UЅDС ,,2025-02-04,2025-02-04,below-cutoff,
0x2cb314a67a001ee65fd0ba6808ac3d565a4b6984,0,1,0.0,0.0,0.0,UЅDС ,,2025-02-26,2025-02-26,below-cutoff,
0xb92bf3d16d96f9377a330f57ba216dcee4604e32,1,1,0.0,0.0,0.0,USDC,,2025-09-04,2025-09-04,below-cutoff,
0xd48b34ec5f7d122565439989cfaae3ec49207312,0,3,0.0,0.0,0.0,"UЅDC,USDC",,2025-03-14,2025-03-14,below-cutoff,
