counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x67a360dfb4f8f3853040597faa3aaa6cd1fb080f,2,4,0.0,0.0,0.0,"ETH,MKR",,2025-09-16,2025-12-31,below-cutoff,
0x6edf3d336c9763c9ac5edb8832b2139d43e11048,0,3,0.0,0.0,0.0,USDC,,2025-04-01,2025-04-08,below-cutoff,
0x436a7967ccdbc433770c1dbadd595495ccda4349,0,1,0.0,0.0,0.0,USDC,,2026-02-08,2026-02-08,below-cutoff,
0x7f3ba3f18f1378fbd8efa0a20bfe7016e2efd266,1,0,0.0,0.0,0.0,YES,,2025-12-31,2025-12-31,below-cutoff,
0x5307cd01c1560665f76563a1d239056c9268bbad,1,91,0.0,0.0,0.0,"USDT,UЅDТ,USDТ,UЅDT",,2024-09-18,2025-04-25,below-cutoff,
0x436a7ba0cf1ab5578642156fec160f9d39eb4349,0,2,0.0,0.0,0.0,USDC,,2026-02-07,2026-02-07,below-cutoff,
0x6edfed344f8586537ba05685d18427060c4c5048,1,0,0.0,0.0,0.0,ETH,,2024-09-18,2024-09-18,below-cutoff,
0x6edf0a4128a781e6f81e1becb9d6f528434e5048,0,89,0.0,0.0,0.0,"U⁢S⁢D‍С⁬⁯,UЅDС,USDC,ꓴꓢꓓС",,2025-04-13,2026-02-07,below-cutoff,
0x53019901afb5851a176a51754b071e1d0229bbad,0,82,0.0,0.0,0.0,USDТ,,2025-03-25,2025-04-07,below-cutoff,
0xd152f549545093347a162dce210e7293f1452150,1,0,0.0,0.0,0.0,HEX,,2026-03-29,2026-03-29,below-cutoff,
0x6114b3a7cc3e891e2f7ded71e98430a91700d7ea,1,0,0.0,0.0,0.0,FOMO,,2025-09-04,2025-09-04,below-cutoff,
0x5307f363be3979e698852571ce7f5953ffedbbad,0,1,0.0,0.0,0.0,UЅDТ,,2024-07-22,2024-07-22,below-cutoff,
